#    k        <Q1>       <Q2>       <Q3>       <Q5>       <Q7>       <Q8>       <Q9>      <Q11>      <Q12>      <Q13>       <QI>       <R1>       <R2>     <R1p2>        <RI>       <Dpk>    <PSLMG>
#   <1>        <2>        <3>        <4>        <5>        <6>        <7>        <8>        <9>       <10>       <11>       <12>       <13>       <14>       <15>        <16>        <17>       <18>
 1.754e-03  3.833e-02 -7.351e-03  1.570e-02  1.534e-02  4.201e-03  3.067e+00 -1.514e+00  1.533e+00  7.702e-01  5.658e+03  2.870e-02  1.574e+00 -4.086e-01  1.208e+00  1.540e+00  7.672e-01  7.675e+03
 1.837e-03  4.562e-02 -8.645e-03  1.877e-02  1.831e-02  5.100e-03  3.362e+00 -1.658e+00  1.681e+00  8.422e-01  5.658e+03  3.447e-02  1.798e+00 -4.664e-01  1.380e+00  1.758e+00  7.672e-01  7.995e+03
 1.924e-03  5.426e-02 -1.015e-02  2.240e-02  2.185e-02  6.192e-03  3.686e+00 -1.816e+00  1.844e+00  9.243e-01  5.658e+03  4.137e-02  2.053e+00 -5.321e-01  1.576e+00  2.008e+00  7.672e-01  8.327e+03
 2.015e-03  6.452e-02 -1.190e-02  2.677e-02  2.607e-02  7.518e-03  4.041e+00 -1.989e+00  2.023e+00  1.014e+00  5.658e+03  4.963e-02  2.343e+00 -6.068e-01  1.799e+00  2.291e+00  7.672e-01  8.671e+03
 2.111e-03  7.667e-02 -1.392e-02  3.201e-02  3.108e-02  9.129e-03  4.429e+00 -2.178e+00  2.218e+00  1.113e+00  5.658e+03  5.952e-02  2.674e+00 -6.918e-01  2.053e+00  2.615e+00  7.672e-01  9.026e+03
 2.210e-03  9.106e-02 -1.627e-02  3.823e-02  3.705e-02  1.109e-02  4.855e+00 -2.385e+00  2.433e+00  1.222e+00  5.658e+03  7.133e-02  3.050e+00 -7.885e-01  2.343e+00  2.982e+00  7.672e-01  9.393e+03
 2.315e-03  1.081e-01 -1.900e-02  4.567e-02  4.414e-02  1.346e-02  5.322e+00 -2.611e+00  2.668e+00  1.341e+00  5.658e+03  8.544e-02  3.478e+00 -8.982e-01  2.673e+00  3.401e+00  7.672e-01  9.772e+03
 2.424e-03  1.282e-01 -2.215e-02  5.458e-02  5.257e-02  1.634e-02  5.833e+00 -2.858e+00  2.926e+00  1.472e+00  5.658e+03  1.023e-01  3.964e+00 -1.023e+00  3.048e+00  3.876e+00  7.672e-01  1.016e+04
 2.539e-03  1.520e-01 -2.579e-02  6.515e-02  6.258e-02  1.985e-02  6.393e+00 -3.128e+00  3.210e+00  1.616e+00  5.658e+03  1.223e-01  4.517e+00 -1.164e+00  3.474e+00  4.417e+00  7.672e-01  1.057e+04
 2.659e-03  1.802e-01 -2.997e-02  7.781e-02  7.445e-02  2.410e-02  7.006e+00 -3.422e+00  3.520e+00  1.774e+00  5.658e+03  1.463e-01  5.144e+00 -1.324e+00  3.958e+00  5.030e+00  7.672e-01  1.098e+04
 2.785e-03  2.133e-01 -3.477e-02  9.305e-02  8.854e-02  2.926e-02  7.677e+00 -3.743e+00  3.861e+00  1.948e+00  5.658e+03  1.747e-01  5.857e+00 -1.506e+00  4.509e+00  5.727e+00  7.672e-01  1.141e+04
 2.917e-03  2.526e-01 -4.025e-02  1.107e-01  1.052e-01  3.551e-02  8.411e+00 -4.094e+00  4.234e+00  2.142e+00  5.658e+03  2.086e-01  6.664e+00 -1.711e+00  5.133e+00  6.516e+00  7.672e-01  1.185e+04
 3.055e-03  2.987e-01 -4.650e-02  1.321e-01  1.250e-01  4.321e-02  9.216e+00 -4.476e+00  4.643e+00  2.351e+00  5.658e+03  2.488e-01  7.580e+00 -1.944e+00  5.841e+00  7.412e+00  7.672e-01  1.230e+04
 3.199e-03  3.530e-01 -5.361e-02  1.575e-01  1.484e-01  5.251e-02  1.010e+01 -4.893e+00  5.093e+00  2.581e+00  5.658e+03  2.965e-01  8.617e+00 -2.206e+00  6.644e+00  8.425e+00  7.672e-01  1.276e+04
 3.350e-03  4.169e-01 -6.167e-02  1.879e-01  1.761e-01  6.378e-02  1.106e+01 -5.347e+00  5.585e+00  2.834e+00  5.658e+03  3.531e-01  9.792e+00 -2.503e+00  7.554e+00  9.574e+00  7.672e-01  1.324e+04
 3.509e-03  4.920e-01 -7.074e-02  2.237e-01  2.087e-01  7.744e-02  1.211e+01 -5.841e+00  6.125e+00  3.111e+00  5.657e+03  4.201e-01  1.112e+01 -2.838e+00  8.583e+00  1.087e+01  7.673e-01  1.372e+04
 3.675e-03  5.801e-01 -8.092e-02  2.666e-01  2.474e-01  9.397e-02  1.326e+01 -6.378e+00  6.718e+00  3.416e+00  5.657e+03  4.993e-01  1.262e+01 -3.215e+00  9.748e+00  1.234e+01  7.673e-01  1.422e+04
 3.848e-03  6.835e-01 -9.229e-02  3.175e-01  2.929e-01  1.133e-01  1.452e+01 -6.963e+00  7.367e+00  3.752e+00  5.657e+03  5.929e-01  1.431e+01 -3.640e+00  1.106e+01  1.400e+01  7.673e-01  1.473e+04
 4.030e-03  8.046e-01 -1.049e-01  3.781e-01  3.466e-01  1.374e-01  1.590e+01 -7.598e+00  8.080e+00  4.120e+00  5.657e+03  7.033e-01  1.623e+01 -4.118e+00  1.255e+01  1.586e+01  7.673e-01  1.524e+04
 4.221e-03  9.464e-01 -1.189e-01  4.504e-01  4.099e-01  1.665e-01  1.741e+01 -8.287e+00  8.861e+00  4.525e+00  5.657e+03  8.334e-01  1.838e+01 -4.655e+00  1.423e+01  1.797e+01  7.673e-01  1.577e+04
 4.421e-03  1.112e+00 -1.342e-01  5.335e-01  4.845e-01  2.017e-01  1.905e+01 -9.035e+00  9.718e+00  4.971e+00  5.657e+03  9.866e-01  2.081e+01 -5.258e+00  1.612e+01  2.034e+01  7.673e-01  1.631e+04
 4.630e-03  1.306e+00 -1.508e-01  6.364e-01  5.723e-01  2.442e-01  2.085e+01 -9.845e+00  1.066e+01  5.461e+00  5.656e+03  1.166e+00  2.354e+01 -5.934e+00  1.825e+01  2.301e+01  7.673e-01  1.685e+04
 4.849e-03  1.531e+00 -1.686e-01  7.528e-01  6.754e-01  2.956e-01  2.281e+01 -1.072e+01  1.169e+01  5.999e+00  5.656e+03  1.377e+00  2.661e+01 -6.691e+00  2.065e+01  2.601e+01  7.673e-01  1.740e+04
 5.078e-03  1.794e+00 -1.875e-01  8.995e-01  7.965e-01  3.577e-01  2.495e+01 -1.167e+01  1.282e+01  6.591e+00  5.656e+03  1.625e+00  3.006e+01 -7.538e+00  2.335e+01  2.938e+01  7.673e-01  1.796e+04
 5.318e-03  2.099e+00 -2.073e-01  1.069e+00  9.387e-01  4.326e-01  2.728e+01 -1.269e+01  1.406e+01  7.243e+00  5.655e+03  1.914e+00  3.392e+01 -8.483e+00  2.637e+01  3.316e+01  7.673e-01  1.852e+04
 5.570e-03  2.454e+00 -2.276e-01  1.268e+00  1.105e+00  5.228e-01  2.983e+01 -1.380e+01  1.542e+01  7.959e+00  5.655e+03  2.251e+00  3.825e+01 -9.536e+00  2.977e+01  3.739e+01  7.673e-01  1.908e+04
 5.833e-03  2.866e+00 -2.480e-01  1.505e+00  1.299e+00  6.314e-01  3.260e+01 -1.499e+01  1.691e+01  8.748e+00  5.654e+03  2.644e+00  4.309e+01 -1.071e+01  3.358e+01  4.212e+01  7.673e-01  1.965e+04
 6.109e-03  3.343e+00 -2.674e-01  1.785e+00  1.526e+00  7.621e-01  3.563e+01 -1.626e+01  1.854e+01  9.615e+00  5.654e+03  3.102e+00  4.849e+01 -1.201e+01  3.784e+01  4.740e+01  7.673e-01  2.022e+04
 6.398e-03  3.894e+00 -2.855e-01  2.118e+00  1.791e+00  9.193e-01  3.892e+01 -1.763e+01  2.033e+01  1.057e+01  5.653e+03  3.633e+00  5.453e+01 -1.346e+01  4.260e+01  5.329e+01  7.674e-01  2.079e+04
 6.700e-03  4.530e+00 -3.007e-01  2.511e+00  2.100e+00  1.108e+00  4.250e+01 -1.910e+01  2.230e+01  1.162e+01  5.652e+03  4.248e+00  6.124e+01 -1.506e+01  4.790e+01  5.986e+01  7.674e-01  2.135e+04
 7.017e-03  5.264e+00 -3.114e-01  2.971e+00  2.459e+00  1.335e+00  4.640e+01 -2.068e+01  2.445e+01  1.278e+01  5.652e+03  4.959e+00  6.872e+01 -1.684e+01  5.382e+01  6.716e+01  7.674e-01  2.191e+04
 7.349e-03  6.107e+00 -3.153e-01  3.516e+00  2.876e+00  1.606e+00  5.063e+01 -2.235e+01  2.682e+01  1.405e+01  5.651e+03  5.780e+00  7.701e+01 -1.879e+01  6.041e+01  7.526e+01  7.674e-01  2.247e+04
 7.696e-03  7.076e+00 -3.103e-01  4.156e+00  3.360e+00  1.931e+00  5.523e+01 -2.414e+01  2.941e+01  1.545e+01  5.650e+03  6.724e+00  8.621e+01 -2.095e+01  6.772e+01  8.425e+01  7.674e-01  2.302e+04
 8.060e-03  8.186e+00 -2.929e-01  4.892e+00  3.921e+00  2.319e+00  6.022e+01 -2.603e+01  3.225e+01  1.698e+01  5.622e+03  7.809e+00  9.639e+01 -2.332e+01  7.583e+01  9.419e+01  7.675e-01  2.355e+04
 8.442e-03  9.458e+00 -2.593e-01  5.808e+00  4.569e+00  2.783e+00  6.563e+01 -2.804e+01  3.536e+01  1.868e+01  5.621e+03  9.052e+00  1.076e+02 -2.592e+01  8.480e+01  1.052e+02  7.675e-01  2.407e+04
 8.841e-03  1.090e+01 -2.044e-01  6.857e+00  5.317e+00  3.336e+00  7.149e+01 -3.016e+01  3.877e+01  2.054e+01  5.620e+03  1.047e+01  1.200e+02 -2.877e+01  9.472e+01  1.173e+02  7.675e-01  2.458e+04
 9.259e-03  1.256e+01 -1.224e-01  8.087e+00  6.179e+00  3.994e+00  7.783e+01 -3.238e+01  4.252e+01  2.259e+01  5.619e+03  1.209e+01  1.336e+02 -3.188e+01  1.056e+02  1.306e+02  7.675e-01  2.507e+04
 9.697e-03  1.443e+01 -6.222e-03  9.533e+00  7.170e+00  4.776e+00  8.469e+01 -3.472e+01  4.662e+01  2.484e+01  5.618e+03  1.393e+01  1.486e+02 -3.526e+01  1.177e+02  1.452e+02  7.676e-01  2.553e+04
